,state,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc
471,Fly Search Pattern,-0.019553668797016144,0.0025004788767546415,1.245631456375122,0.006252300459891558,0.0025884192436933517,0.002008832525461912,6.0,22.0,-999.0
472,Fly Search Pattern,-0.018679892644286156,0.003249552333727479,1.2465860843658447,0.004249827936291695,0.005697223823517561,0.002126130275428295,3.0,21.0,-1005.0
473,Fly Search Pattern,-0.01786745712161064,0.004181410185992718,1.2475913763046265,0.002855026163160801,0.004707882646471262,0.0035373601131141186,0.0,21.0,-1005.0
474,Fly Search Pattern,-0.017606718465685844,0.004790532868355513,1.2488839626312256,0.00013499188935384154,0.0030541829764842987,0.003853525035083294,4.0,21.0,-1002.0
475,Fly Search Pattern,-0.018107254058122635,0.005359851289540529,1.250092625617981,-0.0006331364857032895,0.0036727639380842447,0.0031658620573580265,1.0,22.0,-1002.0
476,Fly Search Pattern,-0.018645647913217545,0.005807650275528431,1.2512637376785278,-0.0011256547877565026,0.0010378904407843947,0.002817354165017605,1.0,21.0,-1000.0
477,Fly Search Pattern,-0.019200606271624565,0.005422451999038458,1.2524707317352295,-0.00011306273518130183,-0.0023275334388017654,0.003561981488019228,4.0,22.0,-992.0
478,Fly Search Pattern,-0.019519824534654617,0.004739812575280666,1.253699541091919,-0.0006966363871470094,-0.0028098486363887787,0.0033088880591094494,8.0,22.0,-989.0
479,Fly Search Pattern,-0.02006763406097889,0.004165506921708584,1.254791498184204,-0.0014305238146334887,-0.0013666532468050718,0.00271807424724102,6.0,22.0,-991.0
480,Fly Search Pattern,-0.020576175302267075,0.004107879474759102,1.2557830810546875,-0.0012014927342534065,0.002344669308513403,0.0024598673917353153,5.0,22.0,-996.0
481,Fly Search Pattern,-0.021018246188759804,0.004413435235619545,1.256744623184204,0.00018631655257195234,0.002373295836150646,0.0025962586514651775,2.0,22.0,-999.0
482,Fly Search Pattern,-0.021058620885014534,0.004510839469730854,1.2577285766601562,0.000979171833023429,0.00015824416186660528,0.002744886325672269,3.0,22.0,-996.0
483,Fly Search Pattern,-0.02146770991384983,0.004364839289337397,1.2585945129394531,-0.0016729987692087889,-0.0006696407799609005,0.0019712941721081734,3.0,22.0,-994.0
484,Fly Search Pattern,-0.022046376019716263,0.0038492281455546618,1.259451985359192,-0.0015671546570956707,-0.0022664780262857676,0.002357408870011568,3.0,22.0,-990.0
485,Fly Search Pattern,-0.022623460739850998,0.0032243989408016205,1.2603052854537964,-0.0012170544359833002,-0.0020262657199054956,0.0020835394971072674,3.0,22.0,-990.0
486,Fly Search Pattern,-0.02297889068722725,0.002539440058171749,1.2611299753189087,-0.0006219224887900054,-0.002369891619309783,0.0020367903634905815,7.0,22.0,-989.0
487,Fly Search Pattern,-0.0234844908118248,0.002008636947721243,1.261854887008667,-0.002336805686354637,-0.001546506187878549,0.0016322660958394408,8.0,23.0,-991.0
488,Fly Search Pattern,-0.024050094187259674,0.002057539764791727,1.2624962329864502,-0.00037430794327519834,0.002560217631980777,0.0016788265202194452,4.0,23.0,-997.0
489,Fly Search Pattern,-0.0241469144821167,0.002657709876075387,1.2631601095199585,0.000211730832234025,0.004430054686963558,0.0010696309618651867,0.0,23.0,-1002.0
490,Fly Search Pattern,-0.024442436173558235,0.003475151490420103,1.2636882066726685,-0.0007807216024957597,0.004594423342496157,0.000627869158051908,-1.0,22.0,-1004.0
491,Fly Search Pattern,-0.024885553866624832,0.003815857693552971,1.2642024755477905,-0.0016036257147789001,0.0006591483252122998,0.0009176945313811302,1.0,22.0,-998.0
492,Fly Search Pattern,-0.02554134652018547,0.0034988548140972853,1.2647192478179932,-0.0013955029426142573,-0.002708724234253168,0.0011689187958836555,5.0,23.0,-992.0
493,Fly Search Pattern,-0.025934752076864243,0.0024886492174118757,1.265260934829712,-0.000677851086948067,-0.0036643212661147118,0.0011026925640180707,6.0,23.0,-986.0
494,Fly Search Pattern,-0.026296844705939293,0.0019956580363214016,1.2656803131103516,-0.000825241906568408,-0.00024377531372010708,0.0003648576093837619,4.0,23.0,-992.0
495,Fly Search Pattern,-0.026507025584578514,0.0019394711125642061,1.2660095691680908,8.744682418182492e-05,0.0021360625978559256,0.00014376710169017315,2.0,23.0,-996.0
496,Fly Search Pattern,-0.02669515646994114,0.002331426599994302,1.2663233280181885,0.00034132227301597595,0.0036116200499236584,0.00031719717662781477,0.0,23.0,-1000.0
497,Fly Search Pattern,-0.02654259093105793,0.0028908003587275743,1.2666857242584229,0.0017328655812889338,0.002828613854944706,0.00042095500975847244,0.0,23.0,-1001.0
498,Fly Search Pattern,-0.02678845450282097,0.002927637193351984,1.2669516801834106,-0.0010231583146378398,-0.0004136815550737083,3.959052264690399e-05,1.0,23.0,-996.0
499,Fly Search Pattern,-0.02706538699567318,0.0027469561900943518,1.2672410011291504,-0.00027731992304325104,0.0003807307220995426,0.00041565962601453066,1.0,23.0,-994.0
500,Fly Search Pattern,-0.09914130717515945,0.0027812158223241568,1.2709205150604248,-0.9722875356674194,0.00017608609050512314,0.047570765018463135,-1.0,27.0,-985.0
501,Fly Search Pattern,-0.42103084921836853,0.008478161878883839,1.2796201705932617,-1.3802151679992676,0.04117554426193237,-0.0003332656342536211,-5.0,122.0,-925.0
502,Fly Search Pattern,-0.6770057082176208,0.013045442290604115,1.244624376296997,-0.7921741008758545,0.15409617125988007,-0.2050478309392929,26.0,165.0,-983.0
503,Fly Search Pattern,-0.8083682060241699,0.007120609749108553,1.1591253280639648,-0.3826063573360443,0.28744617104530334,-0.31144455075263977,79.0,136.0,-1215.0
504,Fly Search Pattern,-0.8703063130378723,0.006941821426153183,1.0468791723251343,-0.17522552609443665,0.39379313588142395,-0.3022928833961487,121.0,108.0,-1462.0
505,Fly Search Pattern,-0.8959223628044128,0.01747804507613182,0.9239936470985413,-0.05463327094912529,0.44166433811187744,-0.28415173292160034,130.0,108.0,-1613.0
506,Fly Search Pattern,-0.9009785652160645,0.031035935506224632,0.7973614931106567,0.017544332891702652,0.4456574320793152,-0.28601565957069397,127.0,113.0,-1664.0
507,Fly Search Pattern,-0.8947359919548035,0.04256317391991615,0.6722363233566284,0.059987060725688934,0.42273348569869995,-0.28578290343284607,113.0,111.0,-1643.0
508,Fly Search Pattern,-0.8801860809326172,0.05196203291416168,0.5526793599128723,0.09946185350418091,0.3931431472301483,-0.27897846698760986,91.0,110.0,-1592.0
509,Fly Search Pattern,-0.8578686714172363,0.05988015979528427,0.43995383381843567,0.13238924741744995,0.3557652235031128,-0.2714085876941681,73.0,108.0,-1531.0
510,Fly Search Pattern,-0.8287731409072876,0.06533101201057434,0.3355737626552582,0.15706685185432434,0.3141436278820038,-0.26411399245262146,54.0,107.0,-1455.0
511,Fly Search Pattern,-0.793998658657074,0.06812388449907303,0.24013127386569977,0.1801946461200714,0.2701709270477295,-0.2567337155342102,34.0,104.0,-1374.0
512,Fly Search Pattern,-0.7834029793739319,0.06897943466901779,0.15462779998779297,-0.2566882371902466,0.23252622783184052,-0.22630180418491364,18.0,96.0,-1284.0
513,Fly Search Pattern,-0.8783377408981323,0.06969277560710907,0.07168611139059067,-0.34383365511894226,0.28431227803230286,-0.24255667626857758,31.0,130.0,-1259.0
514,Fly Search Pattern,-0.9430172443389893,0.06641163676977158,-0.03309004381299019,-0.1607426553964615,0.3736211359500885,-0.29643166065216064,74.0,134.0,-1403.0
515,Fly Search Pattern,-0.9742466807365417,0.06301511824131012,-0.15687724947929382,-0.053678013384342194,0.4405454397201538,-0.3065578043460846,102.0,121.0,-1563.0
516,Fly Search Pattern,-0.9869523644447327,0.06464815139770508,-0.2892533838748932,0.0072792936116456985,0.4734647572040558,-0.29501664638519287,106.0,116.0,-1669.0
517,Fly Search Pattern,-0.9887840151786804,0.06922536343336105,-0.42397505044937134,0.0449243038892746,0.47993531823158264,-0.291666179895401,99.0,118.0,-1710.0
518,Fly Search Pattern,-0.9842591285705566,0.07342468947172165,-0.5575293898582458,0.06695541739463806,0.4671804904937744,-0.29156816005706787,87.0,119.0,-1701.0
519,Fly Search Pattern,-0.9755929112434387,0.07658829540014267,-0.687555730342865,0.08397486060857773,0.4481925368309021,-0.28861257433891296,72.0,118.0,-1668.0
520,Fly Search Pattern,-0.9631309509277344,0.07873170077800751,-0.8127046227455139,0.09701238572597504,0.42094969749450684,-0.2849874496459961,59.0,118.0,-1620.0
521,Fly Search Pattern,-0.9468433856964111,0.07930805534124374,-0.9315168857574463,0.11334247887134552,0.3919031023979187,-0.2817888557910919,39.0,117.0,-1560.0
522,Fly Search Pattern,-0.9270234704017639,0.07845968753099442,-1.0440449714660645,0.12307361513376236,0.361340194940567,-0.278474897146225,18.0,116.0,-1500.0
523,Fly Search Pattern,-0.9038275480270386,0.07628613710403442,-1.1502926349639893,0.13611054420471191,0.33241185545921326,-0.2748422622680664,-2.0,114.0,-1441.0
524,Fly Search Pattern,-0.8773244619369507,0.0725993886590004,-1.2501108646392822,0.14555084705352783,0.29911473393440247,-0.2708789110183716,-19.0,112.0,-1378.0
525,Fly Search Pattern,-0.847668468952179,0.06752211600542068,-1.3435428142547607,0.15235386788845062,0.2685624659061432,-0.2662668526172638,-31.0,110.0,-1319.0
526,Fly Search Pattern,-0.8148606419563293,0.061170242726802826,-1.4309213161468506,0.16363392770290375,0.23602892458438873,-0.26143231987953186,-44.0,107.0,-1262.0
527,Fly Search Pattern,-0.7793291211128235,0.053378984332084656,-1.5120855569839478,0.16658583283424377,0.20429964363574982,-0.2553790509700775,-50.0,104.0,-1207.0
528,Fly Search Pattern,-0.7411352396011353,0.04453617334365845,-1.5873558521270752,0.17707404494285583,0.17615455389022827,-0.2479294091463089,-57.0,101.0,-1161.0
529,Fly Search Pattern,-0.7003061771392822,0.03491172194480896,-1.657046914100647,0.1834314614534378,0.1486579328775406,-0.23972702026367188,-64.0,96.0,-1120.0
530,Fly Search Pattern,-0.6571323275566101,0.02474822849035263,-1.7214184999465942,0.18798355758190155,0.12490681558847427,-0.22985480725765228,-71.0,92.0,-1085.0
531,Fly Search Pattern,-0.6112274527549744,0.014566787518560886,-1.7809840440750122,0.19918189942836761,0.1030704602599144,-0.21904204785823822,-72.0,86.0,-1060.0
532,Fly Search Pattern,-0.5633970499038696,0.004421635996550322,-1.8356093168258667,0.20044361054897308,0.08099628239870071,-0.20632633566856384,-76.0,80.0,-1035.0
533,Fly Search Pattern,-0.5138123631477356,-0.005554004106670618,-1.885290503501892,0.2080981433391571,0.06354799121618271,-0.1915683001279831,-76.0,75.0,-1015.0
534,Fly Search Pattern,-0.4629631042480469,-0.014527429826557636,-1.9304026365280151,0.21152544021606445,0.049809206277132034,-0.17591169476509094,-78.0,68.0,-1005.0
535,Fly Search Pattern,-0.4110802412033081,-0.022145532071590424,-1.9711933135986328,0.21194124221801758,0.038765955716371536,-0.1591619849205017,-81.0,63.0,-1000.0
536,Fly Search Pattern,-0.35807839035987854,-0.028547082096338272,-2.0073814392089844,0.21910300850868225,0.02733503095805645,-0.14117878675460815,-81.0,55.0,-995.0
537,Fly Search Pattern,-0.3052319884300232,-0.03394657373428345,-2.0386786460876465,0.21210911870002747,0.018192287534475327,-0.12162903696298599,-79.0,48.0,-990.0
538,Fly Search Pattern,-0.2537086009979248,-0.03798947110772133,-2.065274238586426,0.20867812633514404,0.01327198464423418,-0.10208231955766678,-76.0,42.0,-991.0
539,Fly Search Pattern,-0.20384274423122406,-0.041042011231184006,-2.0871596336364746,0.19977889955043793,0.006061640568077564,-0.08268345147371292,-71.0,36.0,-989.0
540,Fly Search Pattern,-0.15725259482860565,-0.043477654457092285,-2.104349136352539,0.18399231135845184,0.0018537204014137387,-0.06321712583303452,-62.0,31.0,-987.0
541,Fly Search Pattern,-0.1137612834572792,-0.045396413654088974,-2.1170411109924316,0.17383620142936707,-0.0020855250768363476,-0.04564632847905159,-47.0,25.0,-986.0
542,Fly Search Pattern,-0.07414612919092178,-0.04689818248152733,-2.1256561279296875,0.1542930155992508,-0.0026478164363652468,-0.028633804991841316,-38.0,20.0,-986.0
543,Fly Search Pattern,-0.03872660920023918,-0.04721074178814888,-2.130521535873413,0.13984104990959167,0.0028922809287905693,-0.013488694094121456,-34.0,17.0,-996.0
544,Fly Search Pattern,-0.007331446278840303,-0.045749545097351074,-2.131946563720703,0.12427853792905807,0.009412824176251888,0.00021112675312906504,-33.0,13.0,-1011.0
545,Fly Search Pattern,0.02013697475194931,-0.043161872774362564,-2.1303229331970215,0.10732319951057434,0.013526284135878086,0.012104904279112816,-32.0,11.0,-1022.0
546,Fly Search Pattern,0.04384208098053932,-0.040106117725372314,-2.1258811950683594,0.09346473962068558,0.015312435105443,0.0225260928273201,-32.0,8.0,-1026.0
547,Fly Search Pattern,0.06365703791379929,-0.03664267063140869,-2.119149684906006,0.07654938846826553,0.018452636897563934,0.031197624281048775,-32.0,6.0,-1031.0
548,Fly Search Pattern,0.07969550788402557,-0.0328461118042469,-2.110455274581909,0.06203925609588623,0.020294971764087677,0.038411691784858704,-32.0,5.0,-1035.0
549,Fly Search Pattern,0.09210017323493958,-0.029223313555121422,-2.1001968383789062,0.04651269689202309,0.020530492067337036,0.04418265447020531,-27.0,4.0,-1035.0
550,Fly Search Pattern,0.10104156285524368,-0.025787577033042908,-2.088799476623535,0.03267020732164383,0.020516006276011467,0.04837942495942116,-25.0,4.0,-1035.0
551,Fly Search Pattern,0.10690876096487045,-0.022683274000883102,-2.0765295028686523,0.020564986392855644,0.018874069675803185,0.05132307857275009,-21.0,4.0,-1032.0
552,Fly Search Pattern,0.11004398763179779,-0.01994333416223526,-2.063753128051758,0.010244556702673435,0.018318507820367813,0.05316489189863205,-20.0,4.0,-1030.0
553,Fly Search Pattern,0.11102455854415894,-0.01765500009059906,-2.0507659912109375,0.001320157665759325,0.015575209632515907,0.05374008044600487,-15.0,5.0,-1026.0
554,Fly Search Pattern,0.11001220345497131,-0.015916449949145317,-2.037782669067383,-0.006419830955564976,0.013697830028831959,0.05366063863039017,-9.0,5.0,-1021.0
555,Fly Search Pattern,0.10747717320919037,-0.014191772788763046,-2.024993419647217,-0.01223940309137106,0.014680801890790462,0.052585143595933914,-11.0,5.0,-1021.0
556,Fly Search Pattern,0.10393273085355759,-0.01220038253813982,-2.0125925540924072,-0.016988463699817657,0.01457246858626604,0.05143636837601662,-14.0,7.0,-1022.0
557,Fly Search Pattern,0.09950263798236847,-0.010424385778605938,-2.0006766319274902,-0.02087096869945526,0.012265725061297417,0.049772705882787704,-9.0,8.0,-1019.0
558,Fly Search Pattern,0.09414536505937576,-0.008974296040832996,-1.9891979694366455,-0.024818768724799156,0.010247892700135708,0.04775836318731308,-9.0,8.0,-1015.0
559,Fly Search Pattern,0.08785165101289749,-0.008019443601369858,-1.9782769680023193,-0.0287625715136528,0.008170755580067635,0.04545808210968971,-4.0,10.0,-1010.0
560,Fly Search Pattern,0.08080007135868073,-0.007308928295969963,-1.9679958820343018,-0.030414337292313576,0.005543404724448919,0.04243680462241173,-4.0,11.0,-1006.0
561,Fly Search Pattern,0.0733560174703598,-0.007156624924391508,-1.9584993124008179,-0.0315532386302948,0.004198463633656502,0.03909067064523697,0.0,12.0,-1002.0
562,Fly Search Pattern,0.06612171977758408,-0.006573897786438465,-1.9497923851013184,-0.028793923556804657,0.006751496344804764,0.035849764943122864,-4.0,13.0,-1006.0
563,Fly Search Pattern,0.05948851630091667,-0.005414193961769342,-1.9418779611587524,-0.026861010119318962,0.008339415304362774,0.03240470588207245,-5.0,14.0,-1010.0
564,Fly Search Pattern,0.053070615977048874,-0.00428079254925251,-1.9346424341201782,-0.026603223755955696,0.006331967655569315,0.02986913174390793,-3.0,14.0,-1009.0
565,Fly Search Pattern,0.04687897861003876,-0.0037610079161822796,-1.9279677867889404,-0.024634122848510742,0.0022946582175791264,0.027444424107670784,-1.0,15.0,-1002.0
566,Fly Search Pattern,0.041150134056806564,-0.00370875489898026,-1.9219094514846802,-0.023443391546607018,0.002444051904603839,0.025038640946149826,-1.0,16.0,-999.0
567,Fly Search Pattern,0.03570376709103584,-0.0033599219750612974,-1.916413426399231,-0.02126990258693695,0.0035620771814137697,0.022592592984437943,-1.0,17.0,-1001.0
568,Fly Search Pattern,0.03067910484969616,-0.0028359340503811836,-1.9114809036254883,-0.020769726485013962,0.003674160223454237,0.020343489944934845,1.0,17.0,-1003.0
569,Fly Search Pattern,0.025761844590306282,-0.002198215574026108,-1.9070583581924438,-0.019825192168354988,0.004514543805271387,0.01835155300796032,3.0,18.0,-1004.0
570,Fly Search Pattern,0.020985417068004608,-0.0016136800404638052,-1.903067946434021,-0.018564941361546516,0.0019201475661247969,0.01640188880264759,1.0,19.0,-1002.0
571,Fly Search Pattern,0.016625557094812393,-0.0017710411921143532,-1.8995649814605713,-0.016972824931144714,0.0002101778518408537,0.014307084493339062,1.0,19.0,-996.0
572,Fly Search Pattern,0.012607072480022907,-0.0015766166616231203,-1.896488904953003,-0.015673460438847542,0.002916105091571808,0.012953424826264381,1.0,20.0,-1000.0
573,Fly Search Pattern,0.008958236314356327,-0.0009933257242664695,-1.8938041925430298,-0.013727966696023941,0.0039248475804924965,0.011195588856935501,1.0,20.0,-1002.0
574,Fly Search Pattern,0.005775890313088894,-0.0003430594224482775,-1.8915773630142212,-0.011597770266234875,0.0036561612505465746,0.009599501267075539,1.0,20.0,-1003.0
575,Fly Search Pattern,0.0030067148618400097,0.0006199005874805152,-1.8895926475524902,-0.010079221799969673,0.00735141895711422,0.008667857386171818,-1.0,21.0,-1007.0
576,Fly Search Pattern,0.0005335105815902352,0.002227046526968479,-1.8879185914993286,-0.008795585483312607,0.008837545290589333,0.0073740254156291485,-5.0,21.0,-1012.0
577,Fly Search Pattern,-0.0015460250433534384,0.003541043493896723,-1.8864506483078003,-0.007485933601856232,0.004509785678237677,0.006648973561823368,-6.0,21.0,-1008.0
578,Fly Search Pattern,-0.0039169685915112495,0.0035605737939476967,-1.885053038597107,-0.008846228010952473,-0.0011731977574527264,0.0060333251021802425,0.0,22.0,-996.0
579,Fly Search Pattern,-0.006573531776666641,0.002770425984635949,-1.8837743997573853,-0.00865386612713337,-0.003146713599562645,0.004375300370156765,4.0,22.0,-989.0
580,Fly Search Pattern,-0.008831215091049671,0.002057896461337805,-1.8828266859054565,-0.006365648936480284,-0.0017221906455233693,0.003774633165448904,5.0,22.0,-990.0
581,Fly Search Pattern,-0.010388505645096302,0.0016914332518354058,-1.882106065750122,-0.004419800825417042,-0.0007222314598038793,0.0030624272767454386,5.0,22.0,-992.0
582,Fly Search Pattern,-0.011462227441370487,0.0014419401995837688,-1.8816615343093872,-0.0034406380727887154,-0.0004369294038042426,0.0022048172540962696,4.0,22.0,-994.0
583,Fly Search Pattern,-0.012477939017117023,0.0015735386405140162,-1.8813313245773315,-0.002627863548696041,0.0031460889149457216,0.0020069016609340906,1.0,22.0,-998.0
584,Fly Search Pattern,-0.013160981237888336,0.002508883597329259,-1.8811150789260864,-0.0008323813090100884,0.005470660515129566,0.001387000665999949,-1.0,22.0,-1005.0
585,Fly Search Pattern,-0.013708102516829967,0.0033874930813908577,-1.8809020519256592,7.553596515208483e-05,0.004144454374909401,0.001381450449116528,0.0,22.0,-1005.0
586,Fly Search Pattern,-0.014091589488089085,0.004051361232995987,-1.8806911706924438,0.0003264880506321788,0.003913162276148796,0.0012568545062094927,-3.0,22.0,-1003.0
587,Fly Search Pattern,-0.01437489502131939,0.004268937278538942,-1.880550503730774,-0.00017106550512835383,-1.496484037488699e-05,0.0011742428177967668,-1.0,22.0,-997.0
588,Fly Search Pattern,-0.01448705792427063,0.003719412023201585,-1.8803209066390991,0.00043900642776861787,-0.0023352932184934616,0.0016105612739920616,3.0,22.0,-990.0
589,Fly Search Pattern,-0.014630819670855999,0.0033406636212021112,-1.8801312446594238,-0.0005068675382062793,-0.0016197450459003448,0.0010858408641070127,4.0,22.0,-991.0
590,Fly Search Pattern,-0.01516752876341343,0.0027811776380985975,-1.880059838294983,-0.0012190047418698668,-0.0022969339042901993,0.0009215979371219873,3.0,22.0,-990.0
591,Fly Search Pattern,-0.015595100820064545,0.0022574053145945072,-1.8799782991409302,-0.0007072468288242817,-0.0009494023397564888,0.0008919407846406102,3.0,23.0,-991.0
592,Fly Search Pattern,-0.01584157720208168,0.002229455392807722,-1.8799091577529907,0.0009552714764140546,0.0023401312064379454,0.000843066954985261,1.0,23.0,-997.0
593,Fly Search Pattern,-0.01596532016992569,0.002660381840541959,-1.879949688911438,0.0014530146727338433,0.0024745927657932043,0.0005229904782027006,0.0,23.0,-1000.0
594,Fly Search Pattern,-0.015898238867521286,0.0028261924162507057,-1.8799985647201538,0.0003181745414622128,-8.55536200106144e-06,0.00029496336355805397,1.0,22.0,-996.0
595,Fly Search Pattern,-0.016275042667984962,0.0023856856860220432,-1.8800249099731445,-0.0008231045212596655,-0.0030321218073368073,0.0004526718985289335,2.0,23.0,-990.0
596,Fly Search Pattern,-0.01658843830227852,0.0019042759668081999,-1.880010724067688,-0.0004787562065757811,-0.0005444207927212119,0.000410465057939291,3.0,23.0,-991.0
597,Fly Search Pattern,-0.016894474625587463,0.001874700770713389,-1.8800815343856812,1.4937249943614006e-05,0.0014334795996546745,8.677388541400433e-05,3.0,23.0,-995.0
598,Fly Search Pattern,-0.017057498916983604,0.0019785868935287,-1.8801735639572144,0.0008111360366456211,0.0004674282390624285,0.0003077462315559387,3.0,23.0,-996.0
599,Fly Search Pattern,-0.017122138291597366,0.001987519208341837,-1.8802721500396729,0.0008874217164702713,0.0005570057546719909,3.226019907742739e-05,2.0,23.0,-996.0
600,Fly Search Pattern,-0.01725625991821289,0.0021967701613903046,-1.880362629890442,0.0008390606963075697,0.0026322752237319946,-7.878290489315987e-06,3.0,23.0,-999.0
601,Fly Search Pattern,-0.01723833568394184,0.002730506705120206,-1.880528211593628,0.0021349380258470774,0.0028380206786096096,-5.179352592676878e-05,-2.0,23.0,-1001.0
602,Fly Search Pattern,-0.016979943960905075,0.0029005391988903284,-1.8806854486465454,0.002167036524042487,0.001403805916197598,0.0001295424299314618,-1.0,23.0,-998.0
603,Fly Search Pattern,-0.01682848483324051,0.0033846842125058174,-1.8808714151382446,0.0006348466849885881,0.004617903381586075,-0.00022661418188363314,-2.0,23.0,-1001.0
604,Fly Search Pattern,-0.016940265893936157,0.004116198047995567,-1.8811285495758057,0.0014730729162693024,0.0030951164662837982,9.832915384322405e-05,-2.0,23.0,-1002.0
605,Fly Search Pattern,-0.016740916296839714,0.004493094515055418,-1.881207823753357,0.002622605301439762,0.0015658267075195909,0.0005366889527067542,-2.0,23.0,-999.0
606,Fly Search Pattern,-0.01640341803431511,0.0043870266526937485,-1.8812707662582397,0.0028699885588139296,-0.0006754630012437701,0.00045763328671455383,-2.0,23.0,-994.0
607,Fly Search Pattern,-0.01624949276447296,0.0038680119905620813,-1.881356120109558,0.0015047803753986955,-0.0012337521184235811,0.0003110364777967334,2.0,23.0,-991.0
608,Fly Search Pattern,-0.016120918095111847,0.0035032525192946196,-1.8814009428024292,0.0021747646387666464,-0.00032633106457069516,0.0004113498143851757,-1.0,23.0,-992.0
609,Fly Search Pattern,-0.015815336257219315,0.003337104106321931,-1.8814696073532104,0.0021446463651955128,0.0005781037034466863,0.00043250666931271553,-2.0,23.0,-995.0
610,Fly Search Pattern,-0.015930358320474625,0.0032425536774098873,-1.8816194534301758,0.0006149065447971225,0.0006486745551228523,0.00034857436548918486,-1.0,23.0,-995.0
611,Fly Search Pattern,-0.016057446599006653,0.0034829722717404366,-1.8817161321640015,0.002311979653313756,0.002575475489720702,0.0005995412357151508,-5.0,23.0,-998.0
612,Fly Search Pattern,-0.0158372949808836,0.0035505047999322414,-1.8817415237426758,0.0012465078616514802,-0.00042135431431233883,0.0004067381378263235,-2.0,23.0,-996.0
613,Fly Search Pattern,-0.006494263187050819,0.0031268850434571505,-1.8821475505828857,0.32765135169029236,-0.0011503673158586025,-0.013863478787243366,0.0,45.0,-992.0
614,Fly Search Pattern,0.25085559487342834,0.004264941439032555,-1.892917275428772,1.3944252729415894,0.006139851175248623,-0.04143594577908516,-1.0,-38.0,-968.0
615,Fly Search Pattern,0.5639879703521729,0.008961171843111515,-1.8803082704544067,1.0775703191757202,0.09095720201730728,0.1262974739074707,9.0,-118.0,-944.0
616,Fly Search Pattern,0.746777355670929,0.0059889317490160465,-1.8129743337631226,0.535070538520813,0.232207253575325,0.2897935211658478,62.0,-118.0,-1129.0
617,Fly Search Pattern,0.8305710554122925,0.0031259111128747463,-1.708235502243042,0.22943253815174103,0.35583198070526123,0.31532910466194153,113.0,-89.0,-1392.0
618,Fly Search Pattern,0.8622531294822693,0.010896570980548859,-1.5899107456207275,0.06906790286302567,0.41298907995224,0.2901327610015869,129.0,-81.0,-1567.0
619,Fly Search Pattern,0.8680956959724426,0.024060484021902084,-1.468976616859436,-0.010312894359230995,0.42196381092071533,0.2857746183872223,121.0,-86.0,-1630.0
620,Fly Search Pattern,0.8625648021697998,0.03527693450450897,-1.3497679233551025,-0.04799986258149147,0.4017723500728607,0.2907986342906952,104.0,-86.0,-1614.0
621,Fly Search Pattern,0.8506894111633301,0.04387868568301201,-1.2355084419250488,-0.07631022483110428,0.3773884177207947,0.2876003384590149,81.0,-81.0,-1571.0
622,Fly Search Pattern,0.8335692286491394,0.050966776907444,-1.1274868249893188,-0.09945500642061234,0.3494168519973755,0.28104597330093384,64.0,-77.0,-1520.0
623,Fly Search Pattern,0.8108665943145752,0.05627797916531563,-1.0258492231369019,-0.1262960433959961,0.3168070912361145,0.27637842297554016,46.0,-75.0,-1461.0
624,Fly Search Pattern,0.7830819487571716,0.05910251662135124,-0.9309012293815613,-0.1449233889579773,0.28070971369743347,0.2713807225227356,33.0,-70.0,-1394.0
625,Fly Search Pattern,0.7527648210525513,0.05939534679055214,-0.843062162399292,-0.09573554992675781,0.24350231885910034,0.26226556301116943,17.0,-52.0,-1324.0
626,Fly Search Pattern,0.8319263458251953,0.059569429606199265,-0.7625581622123718,0.40330663323402405,0.2585460841655731,0.24245592951774597,12.0,-84.0,-1257.0
627,Fly Search Pattern,0.911340057849884,0.05673670023679733,-0.6661890745162964,0.21804042160511017,0.34872397780418396,0.2937666177749634,49.0,-102.0,-1355.0
628,Fly Search Pattern,0.9488514065742493,0.05302116274833679,-0.5467080473899841,0.07139179110527039,0.4253780245780945,0.3170819878578186,92.0,-98.0,-1525.0
629,Fly Search Pattern,0.9620593190193176,0.053073134273290634,-0.4162568747997284,0.0015436538960784674,0.46145182847976685,0.3096376657485962,105.0,-91.0,-1634.0
630,Fly Search Pattern,0.9643630385398865,0.056141529232263565,-0.28361761569976807,-0.031139008700847626,0.46244072914123535,0.303852379322052,100.0,-93.0,-1668.0
631,Fly Search Pattern,0.961471438407898,0.05882778391242027,-0.15250463783740997,-0.04890444129705429,0.4554347097873688,0.3050428330898285,86.0,-93.0,-1659.0
632,Fly Search Pattern,0.9555371403694153,0.06049191951751709,-0.023248327895998955,-0.06053042411804199,0.4398093521595001,0.30500733852386475,73.0,-91.0,-1637.0
633,Fly Search Pattern,0.9466936588287354,0.060998618602752686,0.10232574492692947,-0.07423336058855057,0.4245714843273163,0.3026963174343109,59.0,-89.0,-1603.0
634,Fly Search Pattern,0.9344097971916199,0.06087499484419823,0.22428447008132935,-0.08724183589220047,0.4025347828865051,0.30058082938194275,44.0,-87.0,-1567.0
635,Fly Search Pattern,0.9188607931137085,0.05961374565958977,0.341775119304657,-0.09915760904550552,0.3830566704273224,0.2986699640750885,33.0,-86.0,-1526.0
636,Fly Search Pattern,0.8996126055717468,0.05734807625412941,0.4545629322528839,-0.11463232338428497,0.3565945327281952,0.2963537871837616,17.0,-83.0,-1479.0
